SERIE;FECHA DE MUESTRA;HI;DGA;ACE
161566T;23/02/2025;1.207792208;1;1.727272727
161642T;23/02/2025;1.12987013;1;1.454545455
162031 T1;23/02/2025;1.3;;1.3
16625S;23/02/2025;1.077922078;1;1.272727273
16626S;23/02/2025;1.214285714;1.3;1
16627S;23/02/2025;1.474025974;1.3;1.909090909
16628S;23/02/2025;1;1;
16629S;23/02/2025;1.214285714;1.3;1
16630S;23/02/2025;1.292207792;1.3;1.272727273
16631S;23/02/2025;1.474025974;1.3;1.909090909
1ZBR60816;23/02/2025;1.214285714;1.3;1
1ZBR60817;23/02/2025;1.214285714;1.3;1
1ZBR60818;23/02/2025;1.214285714;1.3;1
230531-01;23/02/2025;3.05;3.05;
30N14081601;23/02/2025;1.214285714;1.3;1
30N14081602;23/02/2025;1.214285714;1.3;1
30N14081603;23/02/2025;1.214285714;1.3;1
5337PA196-02;23/02/2025;1.214285714;1.3;1
5337PA196-03;23/02/2025;1.214285714;1.3;1
5337PA196-04;23/02/2025;1.214285714;1.3;1
5337PA196-05;23/02/2025;1.214285714;1.3;1
5337PA196-06;23/02/2025;1;;1
6620 500;23/02/2025;1.214285714;1.3;1
6620 501;23/02/2025;1;1;1
6620 502;23/02/2025;1;;1
6620 503;23/02/2025;1;1;1
750005-01;23/02/2025;1.642857143;1.9;1
750006-01;23/02/2025;1;;1
750019-01;23/02/2025;1.642857143;1.9;1
760026-01;23/02/2025;1.321428571;1.45;1
760045-01;23/02/2025;1.214285714;1.3;1
760046-01;23/02/2025;1.214285714;1.3;1
760047-01;23/02/2025;1.214285714;1.3;1
770003-01;23/02/2025;1.214285714;1.3;1
770021-01;23/02/2025;1.214285714;1.3;1
770023-01;23/02/2025;1.214285714;1.3;1
770027-01;23/02/2025;1.214285714;1.3;1
770028-01;23/02/2025;1.295918367;1.3;1.285714286
B607398;23/02/2025;1;1;1
B608156;23/02/2025;1.103896104;1;1.363636364
B611544;23/02/2025;1;;1
B611545;23/02/2025;1;1;1
B615152;23/02/2025;1;1;1
B615153;23/02/2025;1;1;1
B93033;23/02/2025;1;1;1
D518290;23/02/2025;1;;1
D518291;23/02/2025;1.214285714;1.3;1
D518292;23/02/2025;1.214285714;1.3;1
D518293;23/02/2025;1.214285714;1.3;1
D518294;23/02/2025;1;;1
D518295;23/02/2025;1;;1
HST15082-1-1;23/02/2025;1.163265306;1;1.571428571
HST15082-1-2;23/02/2025;1.163265306;1;1.571428571
HST15082-1-3;23/02/2025;1.163265306;1;1.571428571
L-10228;23/02/2025;1.75;2.05;1
L-10802;23/02/2025;1.3;;1.3
L-10803;23/02/2025;1;;1
L-30108;23/02/2025;1;1;1
L-30155;23/02/2025;1;1;1
L-30157;23/02/2025;1;1;1
L-30158;23/02/2025;1.272108844;1;1.952380952
L-30229;23/02/2025;1.986394558;2;1.952380952
L-30230;23/02/2025;1;1;1
L-30249;23/02/2025;1;;1
L-30300;23/02/2025;1.5;1.5;
L-30306;23/02/2025;1;;1
L-30307;23/02/2025;1;;1
L-30330;23/02/2025;3.19047619;;3.19047619
L-30406;23/02/2025;1.233766234;1;1.818181818
L-30436;23/02/2025;1.25974026;1;1.909090909
L-30442;23/02/2025;1.103896104;1;1.363636364
L-30443;23/02/2025;1.081632653;1;1.285714286
L-30477;23/02/2025;1;1;1
L-30493;23/02/2025;1;1;1
L-30506;23/02/2025;1;1;1
L-30507;23/02/2025;1;1;1
LP-000471;23/02/2025;1.857142857;;1.857142857
LP-000472;23/02/2025;1;;1
LP-000473;23/02/2025;1.24025974;1.3;1.090909091
LP-000474;23/02/2025;1.266233766;1.3;1.181818182
LP-000475;23/02/2025;1.266233766;1.3;1.181818182
LP-000476;23/02/2025;1.5;1.3;2
LP-000584;23/02/2025;1.103896104;1;1.363636364
LP-000598;23/02/2025;1.103896104;1;1.363636364
P185848;23/02/2025;1;1;1
P186248;23/02/2025;1.214285714;1.3;1
P186249;23/02/2025;1.214285714;1.3;1
P186250;23/02/2025;1.214285714;1.3;1
P186254;23/02/2025;1;;1
P186255;23/02/2025;1.214285714;1.3;1
P186256;23/02/2025;1.214285714;1.3;1
P186257;23/02/2025;1.214285714;1.3;1
PA 277 - 01;23/02/2025;1.3;1.3;
PA 277 - 02;23/02/2025;1;1;
PA 277 - 03;23/02/2025;1;;1
PA196-01-04;23/02/2025;1;;1
PA277 -01;23/02/2025;1;;1
PA277- 02;23/02/2025;1;;1
PT9003-01;23/02/2025;1.12987013;1;1.454545455
V101038;23/02/2025;1.214285714;1.3;1
V101039;23/02/2025;1.214285714;1.3;1
V101040;23/02/2025;1.214285714;1.3;1
V101041;23/02/2025;1.214285714;1.3;1
V101042;23/02/2025;1.214285714;1.3;1
V101043;23/02/2025;1.214285714;1.3;1
V101044;23/02/2025;1;;1
V147101;23/02/2025;1;1;1
V147102;23/02/2025;1;1;1
V147103;23/02/2025;1;1;1
V147104;23/02/2025;1.555555556;;1.555555556
V147105;23/02/2025;1.214285714;1.3;1
V147106;23/02/2025;1;1;1
V147107;23/02/2025;1.214285714;1.3;1
V163201;23/02/2025;1;1;1
V180401;23/02/2025;1;1;1
V180402;23/02/2025;1;1;1
V180403;23/02/2025;1;1;1
59571;22/02/2025;1.642857143;1.9;1
59572;22/02/2025;1.694805195;1.9;1.181818182
59573;22/02/2025;1.321428571;1.45;1
100138;22/02/2025;1;1;1
146916;22/02/2025;1.214285714;1.3;1
146917;22/02/2025;1.214285714;1.3;1
146918;22/02/2025;1.214285714;1.3;1
147400;22/02/2025;1.214285714;1.3;1
185466;22/02/2025;1.081632653;1;1.285714286
185519;22/02/2025;1.321428571;1.45;1
185634;22/02/2025;1.642857143;1.9;1
185635;22/02/2025;1.642857143;1.9;1
185636;22/02/2025;1.642857143;1.9;1
185765;22/02/2025;1.214285714;1.3;1
185766;22/02/2025;1.214285714;1.3;1
185767;22/02/2025;1.214285714;1.3;1
338118;22/02/2025;3.7;3.7;
359110;22/02/2025;1;1;1
359111;22/02/2025;1.214285714;1.3;1
364072;22/02/2025;1;1;1
364073;22/02/2025;1;1;1
364074;22/02/2025;1.214285714;1.3;1
364075;22/02/2025;1.214285714;1.3;1
364076;22/02/2025;3;3;
364077;22/02/2025;1.214285714;1.3;1
364078;22/02/2025;1.214285714;1.3;1
551873;22/02/2025;1;1;1
551874;22/02/2025;1;1;1
551875;22/02/2025;1;1;1
123157T;22/02/2025;1.081632653;1;1.285714286
123158T;22/02/2025;1;1;1
123159T;22/02/2025;1;1;1
123160T;22/02/2025;1;1;1
123161T;22/02/2025;1;1;1
132006T1;22/02/2025;1;1;1
146659T1;22/02/2025;1.214285714;1.3;1
146659T2;22/02/2025;1;1;1
146659T3;22/02/2025;1.214285714;1.3;1
146660T1;22/02/2025;1.214285714;1.3;1
146660T2;22/02/2025;1;1;1
146660T3;22/02/2025;1.025974026;1;1.090909091
147926T1;22/02/2025;1.214285714;1.3;1
149292T;22/02/2025;1.214285714;1.3;1
150700A/01;22/02/2025;1.214285714;1.3;1
150700A/02;22/02/2025;1.214285714;1.3;1
150700B/01;22/02/2025;1.214285714;1.3;1
160967T;22/02/2025;1;1;1
161159T2;22/02/2025;1;1;1
161566T;22/02/2025;1.207792208;1;1.727272727
161642T;22/02/2025;1.12987013;1;1.454545455
162031 T1;22/02/2025;1.3;;1.3
16625S;22/02/2025;1.077922078;1;1.272727273
16626S;22/02/2025;1.214285714;1.3;1
16627S;22/02/2025;1.474025974;1.3;1.909090909
16628S;22/02/2025;1;1;
16629S;22/02/2025;1.214285714;1.3;1
16630S;22/02/2025;1.292207792;1.3;1.272727273
16631S;22/02/2025;1.474025974;1.3;1.909090909
1ZBR60816;22/02/2025;1.214285714;1.3;1
1ZBR60817;22/02/2025;1.214285714;1.3;1
1ZBR60818;22/02/2025;1.214285714;1.3;1
230531-01;22/02/2025;3.05;3.05;
30N14081601;22/02/2025;1.214285714;1.3;1
30N14081602;22/02/2025;1.214285714;1.3;1
30N14081603;22/02/2025;1.214285714;1.3;1
5337PA196-02;22/02/2025;1.214285714;1.3;1
5337PA196-03;22/02/2025;1.214285714;1.3;1
5337PA196-04;22/02/2025;1.214285714;1.3;1
5337PA196-05;22/02/2025;1.214285714;1.3;1
5337PA196-06;22/02/2025;1;;1
6620 500;22/02/2025;1.214285714;1.3;1
6620 501;22/02/2025;1;1;1
6620 502;22/02/2025;1;;1
6620 503;22/02/2025;1;1;1
750005-01;22/02/2025;1.642857143;1.9;1
750006-01;22/02/2025;1;;1
750019-01;22/02/2025;1.642857143;1.9;1
760026-01;22/02/2025;1.321428571;1.45;1
760045-01;22/02/2025;1.214285714;1.3;1
760046-01;22/02/2025;1.214285714;1.3;1
760047-01;22/02/2025;1.214285714;1.3;1
770003-01;22/02/2025;1.214285714;1.3;1
770021-01;22/02/2025;1.214285714;1.3;1
770023-01;22/02/2025;1.214285714;1.3;1
770027-01;22/02/2025;1.214285714;1.3;1
770028-01;22/02/2025;1.295918367;1.3;1.285714286
B607398;22/02/2025;1;1;1
B608156;22/02/2025;1.103896104;1;1.363636364
B611544;22/02/2025;1;;1
B611545;22/02/2025;1;1;1
B615152;22/02/2025;1;1;1
B615153;22/02/2025;1;1;1
B93033;22/02/2025;1;1;1
D518290;22/02/2025;1;;1
D518291;22/02/2025;1.214285714;1.3;1
D518292;22/02/2025;1.214285714;1.3;1
D518293;22/02/2025;1.214285714;1.3;1
D518294;22/02/2025;1;;1
D518295;22/02/2025;1;;1
HST15082-1-1;22/02/2025;1.163265306;1;1.571428571
HST15082-1-2;22/02/2025;1.163265306;1;1.571428571
HST15082-1-3;22/02/2025;1.163265306;1;1.571428571
L-10228;22/02/2025;1.75;2.05;1
L-10802;22/02/2025;1.3;;1.3
L-10803;22/02/2025;1;;1
L-30108;22/02/2025;1;1;1
L-30155;22/02/2025;1;1;1
L-30157;22/02/2025;1;1;1
L-30158;22/02/2025;1.272108844;1;1.952380952
L-30229;22/02/2025;1.986394558;2;1.952380952
L-30230;22/02/2025;1;1;1
L-30249;22/02/2025;1;;1
L-30300;22/02/2025;1.5;1.5;
L-30306;22/02/2025;1;;1
L-30307;22/02/2025;1;;1
L-30330;22/02/2025;3.19047619;;3.19047619
L-30406;22/02/2025;1.233766234;1;1.818181818
L-30436;22/02/2025;1.25974026;1;1.909090909
L-30442;22/02/2025;1.103896104;1;1.363636364
L-30443;22/02/2025;1.081632653;1;1.285714286
L-30477;22/02/2025;1;1;1
L-30493;22/02/2025;1;1;1
L-30506;22/02/2025;1;1;1
L-30507;22/02/2025;1;1;1
LP-000471;22/02/2025;1.857142857;;1.857142857
LP-000472;22/02/2025;1;;1
LP-000473;22/02/2025;1.24025974;1.3;1.090909091
LP-000474;22/02/2025;1.266233766;1.3;1.181818182
LP-000475;22/02/2025;1.266233766;1.3;1.181818182
LP-000476;22/02/2025;1.5;1.3;2
LP-000584;22/02/2025;1.103896104;1;1.363636364
LP-000598;22/02/2025;1.103896104;1;1.363636364
P185848;22/02/2025;1;1;1
P186248;22/02/2025;1.214285714;1.3;1
P186249;22/02/2025;1.214285714;1.3;1
P186250;22/02/2025;1.214285714;1.3;1
P186254;22/02/2025;1;;1
P186255;22/02/2025;1.214285714;1.3;1
P186256;22/02/2025;1.214285714;1.3;1
P186257;22/02/2025;1.214285714;1.3;1
PA 277 - 01;22/02/2025;1.3;1.3;
PA 277 - 02;22/02/2025;1;1;
PA 277 - 03;22/02/2025;1;;1
PA196-01-04;22/02/2025;1;;1
PA277 -01;22/02/2025;1;;1
PA277- 02;22/02/2025;1;;1
PT9003-01;22/02/2025;1.12987013;1;1.454545455
V101038;22/02/2025;1.214285714;1.3;1
V101039;22/02/2025;1.214285714;1.3;1
V101040;22/02/2025;1.214285714;1.3;1
V101041;22/02/2025;1.214285714;1.3;1
V101042;22/02/2025;1.214285714;1.3;1
V101043;22/02/2025;1.214285714;1.3;1
V101044;22/02/2025;1;;1
V147101;22/02/2025;1;1;1
V147102;22/02/2025;1;1;1
V147103;22/02/2025;1;1;1
V147104;22/02/2025;1.555555556;;1.555555556
V147105;22/02/2025;1.214285714;1.3;1
V147106;22/02/2025;1;1;1
V147107;22/02/2025;1.214285714;1.3;1
V163201;22/02/2025;1;1;1
V180401;22/02/2025;1;1;1
V180402;22/02/2025;1;1;1
V180403;22/02/2025;1;1;1
59571;21/02/2025;1.642857143;1.9;1
59572;21/02/2025;1.694805195;1.9;1.181818182
59573;21/02/2025;1.321428571;1.45;1
100138;21/02/2025;1;1;1
146916;21/02/2025;1.214285714;1.3;1
146917;21/02/2025;1.214285714;1.3;1
146918;21/02/2025;1.214285714;1.3;1
147400;21/02/2025;1.214285714;1.3;1
185466;21/02/2025;1.081632653;1;1.285714286
185519;21/02/2025;1.321428571;1.45;1
185634;21/02/2025;1.642857143;1.9;1
185635;21/02/2025;1.642857143;1.9;1
185636;21/02/2025;1.642857143;1.9;1
185765;21/02/2025;1.214285714;1.3;1
185766;21/02/2025;1.214285714;1.3;1
185767;21/02/2025;1.214285714;1.3;1
338118;21/02/2025;3.7;3.7;
359110;21/02/2025;1;1;1
359111;21/02/2025;1.214285714;1.3;1
364072;21/02/2025;1;1;1
364073;21/02/2025;1;1;1
364074;21/02/2025;1.214285714;1.3;1
364075;21/02/2025;1.214285714;1.3;1
364076;21/02/2025;3;3;
364077;21/02/2025;1.214285714;1.3;1
364078;21/02/2025;1.214285714;1.3;1
551873;21/02/2025;1;1;1
551874;21/02/2025;1;1;1
551875;21/02/2025;1;1;1
123157T;21/02/2025;1.081632653;1;1.285714286
123158T;21/02/2025;1;1;1
123159T;21/02/2025;1;1;1
123160T;21/02/2025;1;1;1
123161T;21/02/2025;1;1;1
132006T1;21/02/2025;1;1;1
146659T1;21/02/2025;1.214285714;1.3;1
146659T2;21/02/2025;1;1;1
146659T3;21/02/2025;1.214285714;1.3;1
146660T1;21/02/2025;1.214285714;1.3;1
146660T2;21/02/2025;1;1;1
146660T3;21/02/2025;1.025974026;1;1.090909091
147926T1;21/02/2025;1.214285714;1.3;1
149292T;21/02/2025;1.214285714;1.3;1
150700A/01;21/02/2025;1.214285714;1.3;1
150700A/02;21/02/2025;1.214285714;1.3;1
150700B/01;21/02/2025;1.214285714;1.3;1
160967T;21/02/2025;1;1;1
161159T2;21/02/2025;1;1;1
161566T;21/02/2025;1.207792208;1;1.727272727
161642T;21/02/2025;1.12987013;1;1.454545455
162031 T1;21/02/2025;1.3;;1.3
16625S;21/02/2025;1.077922078;1;1.272727273
16626S;21/02/2025;1.214285714;1.3;1
16627S;21/02/2025;1.474025974;1.3;1.909090909
16628S;21/02/2025;1;1;
16629S;21/02/2025;1.214285714;1.3;1
16630S;21/02/2025;1.292207792;1.3;1.272727273
16631S;21/02/2025;1.474025974;1.3;1.909090909
1ZBR60816;21/02/2025;1.214285714;1.3;1
1ZBR60817;21/02/2025;1.214285714;1.3;1
1ZBR60818;21/02/2025;1.214285714;1.3;1
230531-01;21/02/2025;3.05;3.05;
30N14081601;21/02/2025;1.214285714;1.3;1
30N14081602;21/02/2025;1.214285714;1.3;1
30N14081603;21/02/2025;1.214285714;1.3;1
5337PA196-02;21/02/2025;1.214285714;1.3;1
5337PA196-03;21/02/2025;1.214285714;1.3;1
5337PA196-04;21/02/2025;1.214285714;1.3;1
5337PA196-05;21/02/2025;1.214285714;1.3;1
5337PA196-06;21/02/2025;1;;1
6620 500;21/02/2025;1.214285714;1.3;1
6620 501;21/02/2025;1;1;1
6620 502;21/02/2025;1;;1
6620 503;21/02/2025;1;1;1
750005-01;21/02/2025;1.642857143;1.9;1
750006-01;21/02/2025;1;;1
750019-01;21/02/2025;1.642857143;1.9;1
760026-01;21/02/2025;1.321428571;1.45;1
760045-01;21/02/2025;1.214285714;1.3;1
760046-01;21/02/2025;1.214285714;1.3;1
760047-01;21/02/2025;1.214285714;1.3;1
770003-01;21/02/2025;1.214285714;1.3;1
770021-01;21/02/2025;1.214285714;1.3;1
770023-01;21/02/2025;1.214285714;1.3;1
770027-01;21/02/2025;1.214285714;1.3;1
770028-01;21/02/2025;1.295918367;1.3;1.285714286
B607398;21/02/2025;1;1;1
B608156;21/02/2025;1.103896104;1;1.363636364
B611544;21/02/2025;1;;1
B611545;21/02/2025;1;1;1
B615152;21/02/2025;1;1;1
B615153;21/02/2025;1;1;1
B93033;21/02/2025;1;1;1
D518290;21/02/2025;1;;1
D518291;21/02/2025;1.214285714;1.3;1
D518292;21/02/2025;1.214285714;1.3;1
D518293;21/02/2025;1.214285714;1.3;1
D518294;21/02/2025;1;;1
D518295;21/02/2025;1;;1
HST15082-1-1;21/02/2025;1.163265306;1;1.571428571
HST15082-1-2;21/02/2025;1.163265306;1;1.571428571
HST15082-1-3;21/02/2025;1.163265306;1;1.571428571
L-10228;21/02/2025;1.75;2.05;1
L-10802;21/02/2025;1.3;;1.3
L-10803;21/02/2025;1;;1
L-30108;21/02/2025;1;1;1
L-30155;21/02/2025;1;1;1
L-30157;21/02/2025;1;1;1
L-30158;21/02/2025;1.272108844;1;1.952380952
L-30229;21/02/2025;1.986394558;2;1.952380952
L-30230;21/02/2025;1;1;1
L-30249;21/02/2025;1;;1
L-30300;21/02/2025;1.5;1.5;
L-30306;21/02/2025;1;;1
L-30307;21/02/2025;1;;1
L-30330;21/02/2025;3.19047619;;3.19047619
L-30406;21/02/2025;1.233766234;1;1.818181818
L-30436;21/02/2025;1.25974026;1;1.909090909
L-30442;21/02/2025;1.103896104;1;1.363636364
L-30443;21/02/2025;1.081632653;1;1.285714286
L-30477;21/02/2025;1;1;1
L-30493;21/02/2025;1;1;1
L-30506;21/02/2025;1;1;1
L-30507;21/02/2025;1;1;1
LP-000471;21/02/2025;1.857142857;;1.857142857
LP-000472;21/02/2025;1;;1
LP-000473;21/02/2025;1.24025974;1.3;1.090909091
LP-000474;21/02/2025;1.266233766;1.3;1.181818182
LP-000475;21/02/2025;1.266233766;1.3;1.181818182
LP-000476;21/02/2025;1.5;1.3;2
LP-000584;21/02/2025;1.103896104;1;1.363636364
LP-000598;21/02/2025;1.103896104;1;1.363636364
P185848;21/02/2025;1;1;1
P186248;21/02/2025;1.214285714;1.3;1
P186249;21/02/2025;1.214285714;1.3;1
P186250;21/02/2025;1.214285714;1.3;1
P186254;21/02/2025;1;;1
P186255;21/02/2025;1.214285714;1.3;1
P186256;21/02/2025;1.214285714;1.3;1
P186257;21/02/2025;1.214285714;1.3;1
PA 277 - 01;21/02/2025;1.3;1.3;
PA 277 - 02;21/02/2025;1;1;
PA 277 - 03;21/02/2025;1;;1
PA196-01-04;21/02/2025;1;;1
PA277 -01;21/02/2025;1;;1
PA277- 02;21/02/2025;1;;1
PT9003-01;21/02/2025;1.12987013;1;1.454545455
V101038;21/02/2025;1.214285714;1.3;1
V101039;21/02/2025;1.214285714;1.3;1
V101040;21/02/2025;1.214285714;1.3;1
V101041;21/02/2025;1.214285714;1.3;1
V101042;21/02/2025;1.214285714;1.3;1
V101043;21/02/2025;1.214285714;1.3;1
V101044;21/02/2025;1;;1
V147101;21/02/2025;1;1;1
V147102;21/02/2025;1;1;1
V147103;21/02/2025;1;1;1
V147104;21/02/2025;1.555555556;;1.555555556
V147105;21/02/2025;1.214285714;1.3;1
V147106;21/02/2025;1;1;1
V147107;21/02/2025;1.214285714;1.3;1
V163201;21/02/2025;1;1;1
V180401;21/02/2025;1;1;1
V180402;21/02/2025;1;1;1
V180403;21/02/2025;1;1;1
59571;20/02/2025;1.642857143;1.9;1
59572;20/02/2025;1.694805195;1.9;1.181818182
59573;20/02/2025;1.321428571;1.45;1
100138;20/02/2025;1;1;1
146916;20/02/2025;1.214285714;1.3;1
146917;20/02/2025;1.214285714;1.3;1
146918;20/02/2025;1.214285714;1.3;1
147400;20/02/2025;1.214285714;1.3;1
185466;20/02/2025;1.081632653;1;1.285714286
185519;20/02/2025;1.321428571;1.45;1
185634;20/02/2025;1.642857143;1.9;1
185635;20/02/2025;1.642857143;1.9;1
185636;20/02/2025;1.642857143;1.9;1
185765;20/02/2025;1.214285714;1.3;1
185766;20/02/2025;1.214285714;1.3;1
185767;20/02/2025;1.214285714;1.3;1
338118;20/02/2025;3.7;3.7;
359110;20/02/2025;1;1;1
359111;20/02/2025;1.214285714;1.3;1
364072;20/02/2025;1;1;1
364073;20/02/2025;1;1;1
364074;20/02/2025;1.214285714;1.3;1
364075;20/02/2025;1.214285714;1.3;1
364076;20/02/2025;3;3;
364077;20/02/2025;1.214285714;1.3;1
364078;20/02/2025;1.214285714;1.3;1
551873;20/02/2025;1;1;1
551874;20/02/2025;1;1;1
551875;20/02/2025;1;1;1
123157T;20/02/2025;1.081632653;1;1.285714286
123158T;20/02/2025;1;1;1
123159T;20/02/2025;1;1;1
123160T;20/02/2025;1;1;1
123161T;20/02/2025;1;1;1
132006T1;20/02/2025;1;1;1
146659T1;20/02/2025;1.214285714;1.3;1
146659T2;20/02/2025;1;1;1
146659T3;20/02/2025;1.214285714;1.3;1
146660T1;20/02/2025;1.214285714;1.3;1
146660T2;20/02/2025;1;1;1
146660T3;20/02/2025;1.025974026;1;1.090909091
147926T1;20/02/2025;1.214285714;1.3;1
149292T;20/02/2025;1.214285714;1.3;1
150700A/01;20/02/2025;1.214285714;1.3;1
150700A/02;20/02/2025;1.214285714;1.3;1
150700B/01;20/02/2025;1.214285714;1.3;1
160967T;20/02/2025;1;1;1
161159T2;20/02/2025;1;1;1
161566T;20/02/2025;1.207792208;1;1.727272727
161642T;20/02/2025;1.12987013;1;1.454545455
162031 T1;20/02/2025;1.3;;1.3
16625S;20/02/2025;1.077922078;1;1.272727273
16626S;20/02/2025;1.214285714;1.3;1
16627S;20/02/2025;1.474025974;1.3;1.909090909
16628S;20/02/2025;1;1;
16629S;20/02/2025;1.214285714;1.3;1
16630S;20/02/2025;1.292207792;1.3;1.272727273
16631S;20/02/2025;1.474025974;1.3;1.909090909
1ZBR60816;20/02/2025;1.214285714;1.3;1
1ZBR60817;20/02/2025;1.214285714;1.3;1
1ZBR60818;20/02/2025;1.214285714;1.3;1
230531-01;20/02/2025;3.05;3.05;
30N14081601;20/02/2025;1.214285714;1.3;1
30N14081602;20/02/2025;1.214285714;1.3;1
30N14081603;20/02/2025;1.214285714;1.3;1
5337PA196-02;20/02/2025;1.214285714;1.3;1
5337PA196-03;20/02/2025;1.214285714;1.3;1
5337PA196-04;20/02/2025;1.214285714;1.3;1
5337PA196-05;20/02/2025;1.214285714;1.3;1
5337PA196-06;20/02/2025;1;;1
6620 500;20/02/2025;1.214285714;1.3;1
6620 501;20/02/2025;1;1;1
6620 502;20/02/2025;1;;1
6620 503;20/02/2025;1;1;1
750005-01;20/02/2025;1.642857143;1.9;1
750006-01;20/02/2025;1;;1
750019-01;20/02/2025;1.642857143;1.9;1
760026-01;20/02/2025;1.321428571;1.45;1
760045-01;20/02/2025;1.214285714;1.3;1
760046-01;20/02/2025;1.214285714;1.3;1
760047-01;20/02/2025;1.214285714;1.3;1
770003-01;20/02/2025;1.214285714;1.3;1
770021-01;20/02/2025;1.214285714;1.3;1
770023-01;20/02/2025;1.214285714;1.3;1
770027-01;20/02/2025;1.214285714;1.3;1
770028-01;20/02/2025;1.295918367;1.3;1.285714286
B607398;20/02/2025;1;1;1
B608156;20/02/2025;1.103896104;1;1.363636364
B611544;20/02/2025;1;;1
B611545;20/02/2025;1;1;1
B615152;20/02/2025;1;1;1
B615153;20/02/2025;1;1;1
B93033;20/02/2025;1;1;1
D518290;20/02/2025;1;;1
D518291;20/02/2025;1.214285714;1.3;1
D518292;20/02/2025;1.214285714;1.3;1
D518293;20/02/2025;1.214285714;1.3;1
D518294;20/02/2025;1;;1
D518295;20/02/2025;1;;1
HST15082-1-1;20/02/2025;1.163265306;1;1.571428571
HST15082-1-2;20/02/2025;1.163265306;1;1.571428571
HST15082-1-3;20/02/2025;1.163265306;1;1.571428571
L-10228;20/02/2025;1.75;2.05;1
L-10802;20/02/2025;1.3;;1.3
L-10803;20/02/2025;1;;1
L-30108;20/02/2025;1;1;1
L-30155;20/02/2025;1;1;1
L-30157;20/02/2025;1;1;1
L-30158;20/02/2025;1.272108844;1;1.952380952
L-30229;20/02/2025;1.986394558;2;1.952380952
L-30230;20/02/2025;1;1;1
L-30249;20/02/2025;1;;1
L-30300;20/02/2025;1.5;1.5;
L-30306;20/02/2025;1;;1
L-30307;20/02/2025;1;;1
L-30330;20/02/2025;3.19047619;;3.19047619
L-30406;20/02/2025;1.233766234;1;1.818181818
L-30436;20/02/2025;1.25974026;1;1.909090909
L-30442;20/02/2025;1.103896104;1;1.363636364
L-30443;20/02/2025;1.081632653;1;1.285714286
L-30477;20/02/2025;1;1;1
L-30493;20/02/2025;1;1;1
L-30506;20/02/2025;1;1;1
L-30507;20/02/2025;1;1;1
LP-000471;20/02/2025;1.857142857;;1.857142857
LP-000472;20/02/2025;1;;1
LP-000473;20/02/2025;1.24025974;1.3;1.090909091
LP-000474;20/02/2025;1.266233766;1.3;1.181818182
LP-000475;20/02/2025;1.266233766;1.3;1.181818182
LP-000476;20/02/2025;1.5;1.3;2
LP-000584;20/02/2025;1.103896104;1;1.363636364
LP-000598;20/02/2025;1.103896104;1;1.363636364
P185848;20/02/2025;1;1;1
P186248;20/02/2025;1.214285714;1.3;1
P186249;20/02/2025;1.214285714;1.3;1
P186250;20/02/2025;1.214285714;1.3;1
P186254;20/02/2025;1;;1
P186255;20/02/2025;1.214285714;1.3;1
P186256;20/02/2025;1.214285714;1.3;1
P186257;20/02/2025;1.214285714;1.3;1
PA 277 - 01;20/02/2025;1.3;1.3;
PA 277 - 02;20/02/2025;1;1;
PA 277 - 03;20/02/2025;1;;1
PA196-01-04;20/02/2025;1;;1
PA277 -01;20/02/2025;1;;1
PA277- 02;20/02/2025;1;;1
PT9003-01;20/02/2025;1.12987013;1;1.454545455
V101038;20/02/2025;1.214285714;1.3;1
V101039;20/02/2025;1.214285714;1.3;1
V101040;20/02/2025;1.214285714;1.3;1
V101041;20/02/2025;1.214285714;1.3;1
V101042;20/02/2025;1.214285714;1.3;1
V101043;20/02/2025;1.214285714;1.3;1
V101044;20/02/2025;1;;1
V147101;20/02/2025;1;1;1
V147102;20/02/2025;1;1;1
V147103;20/02/2025;1;1;1
V147104;20/02/2025;1.555555556;;1.555555556
V147105;20/02/2025;1.214285714;1.3;1
V147106;20/02/2025;1;1;1
V147107;20/02/2025;1.214285714;1.3;1
V163201;20/02/2025;1;1;1
V180401;20/02/2025;1;1;1
V180402;20/02/2025;1;1;1
V180403;20/02/2025;1;1;1
59571;19/02/2025;1.642857143;1.9;1
59572;19/02/2025;1.694805195;1.9;1.181818182
59573;19/02/2025;1.321428571;1.45;1
100138;19/02/2025;1;1;1
146916;19/02/2025;1.214285714;1.3;1
146917;19/02/2025;1.214285714;1.3;1
146918;19/02/2025;1.214285714;1.3;1
147400;19/02/2025;1.214285714;1.3;1
185466;19/02/2025;1.081632653;1;1.285714286
185519;19/02/2025;1.321428571;1.45;1
185634;19/02/2025;1.642857143;1.9;1
185635;19/02/2025;1.642857143;1.9;1
185636;19/02/2025;1.642857143;1.9;1
185765;19/02/2025;1.214285714;1.3;1
185766;19/02/2025;1.214285714;1.3;1
185767;19/02/2025;1.214285714;1.3;1
338118;19/02/2025;3.7;3.7;
359110;19/02/2025;1;1;1
359111;19/02/2025;1.214285714;1.3;1
364072;19/02/2025;1;1;1
364073;19/02/2025;1;1;1
364074;19/02/2025;1.214285714;1.3;1
364075;19/02/2025;1.214285714;1.3;1
364076;19/02/2025;3;3;
364077;19/02/2025;1.214285714;1.3;1
364078;19/02/2025;1.214285714;1.3;1
551873;19/02/2025;1;1;1
551874;19/02/2025;1;1;1
551875;19/02/2025;1;1;1
123157T;19/02/2025;1.081632653;1;1.285714286
